id,data_col,value
888,5.872935486854935,764
889,9.46144121536614,801
890,23.45697601308183,263
891,0.10509946673786796,369
892,41.80726402679088,831
893,17.334889176496993,767
894,34.485198767567496,563
895,2.19051155621941,511
896,56.96586884032793,821
897,27.664309844754797,459
898,82.8253028006808,116
899,64.52332280990211,697
900,52.44190061271185,951
901,22.905774392738167,968
902,15.606309186935786,390
903,91.24859526950429,977
904,80.97557780027981,288
905,25.66822149496366,781
906,24.250524893463954,747
907,64.64175864585427,876
908,84.59707292211195,524
909,0.5216373461271351,202
910,37.01098905023223,122
911,35.35337491957154,650
912,23.55079049178459,547
913,67.71672208802393,281
914,75.63471703875301,416
915,11.552707991047173,795
916,36.15124510670762,378
917,63.8598565699383,526
918,59.45081861764994,942
919,63.691706264740056,700
920,36.67444610082742,563
921,22.64280610831032,273
922,97.64389483248688,658
923,86.21373758504627,368
924,10.20605711745416,911
925,4.769696386028555,494
926,91.42001315446475,159
927,11.387722136947719,500
928,80.99385454327029,673
929,0.3005622380070516,165
930,95.80911600707942,275
931,62.08896578998802,476
932,15.709085737900107,573
933,56.32919994499703,228
934,44.97956669160802,763
935,39.495544229637325,898
936,56.62991150847354,102
937,60.15736836991811,712
938,65.93095249376519,907
939,47.7190860930928,583
940,39.95650420089031,907
941,72.13853868880517,950
942,10.64858614269193,709
943,6.75133587598129,581
944,6.458873919240649,573
945,57.18295016120197,958
946,9.54160283555031,724
947,45.074094665626895,643
948,84.66794124865538,928
949,27.503914923843496,915
950,82.23913684186078,481
951,42.76692356580739,865
952,14.743533418819254,578
953,82.52352892333722,178
954,21.490553521894128,130
955,38.84330509283862,364
956,94.98695480997515,243
957,66.14327428883412,877
958,28.722437700731717,748
959,68.04625452566859,626
960,98.74303729375701,771
961,44.0891288095459,218
962,45.33568124478439,547
963,35.309605027632585,646
964,82.9203584633428,563
965,87.89271018135766,506
966,8.638762174053216,713
967,63.19015102973088,110
968,36.26761995811625,234
969,12.99813362839114,865
970,1.905011774146259,131
971,93.19482513059249,478
972,96.17311259323921,289
973,79.47749424722919,661
974,4.613122848785112,410
975,75.12028670819919,399
976,28.26948554393589,576
977,29.184532658801977,941
978,5.6529913188997245,372
979,62.768441708427446,153
980,69.6377587612229,851
981,29.10856195808086,316
982,98.83648744452273,435
983,35.36173661835792,146
984,50.06687096209299,271
985,1.0253674363900345,760
986,64.20855011921083,638
987,70.26476532984067,728
988,33.418207974798676,742
989,60.2017212775794,458
990,30.05137214232122,453
991,50.45104303598001,515
992,47.13247698477148,530
993,47.98739231169872,975
994,24.63958373714369,122
995,82.30778278084003,429
996,91.23399243430458,744
997,10.733773577238592,789
998,44.49132709331464,463
999,64.10927764321713,826
1000,22.317505279992535,998
1001,47.127369777666175,987
1002,69.87421984684353,794
1003,17.51115437125176,753
1004,99.61451098878665,567
1005,31.79904751879303,861
1006,64.14996378096382,108
1007,18.231202632736032,101
1008,33.00132353521106,139
1009,50.27948413763442,673
1010,87.75607293749653,388
1011,97.65371436719204,580
1012,25.17585289633463,558
1013,80.48874855958832,204
1014,68.95386649555594,445
1015,5.22498706597797,366
1016,24.745139908781766,267
1017,51.228156449659856,845
1018,21.9606166696943,558
1019,7.354813835023921,309
1020,34.76168302155174,989
1021,77.59505493936,663
1022,9.791245151131156,799
1023,99.12072709376343,327
1024,69.09891086227232,924
1025,66.40306720201762,730
1026,45.08874902043303,911
1027,83.84277329117737,250
1028,86.49447230600718,989
1029,78.82711964639222,857
1030,91.42517446817438,142
1031,64.10445524085642,260
1032,2.206863365028877,166
1033,28.80109038323798,156
1034,54.08264720591194,974
1035,25.713356828054167,930
1036,65.42735242644375,645
1037,41.68143639135879,680
1038,3.763290838809308,742
1039,6.736039825645712,958
1040,7.54057370039396,939
1041,89.83760952748004,115
1042,44.34535049229182,160
1043,50.284940213629106,834
1044,87.27283754703615,881
1045,36.81396291933188,891
1046,31.18235691122715,528
1047,4.594430477470512,206
1048,47.95353873983751,919
1049,32.847365651048285,434
1050,51.8303462993696,911
1051,11.976367767264051,460
1052,16.20008445645037,636
1053,81.12450609556193,113
1054,83.28623793170763,956
1055,48.31507297348022,946
1056,16.05877893497275,551
1057,88.89099123503172,150
1058,16.998731877403873,129
1059,11.35823281915439,562
1060,73.20649533387,631
1061,9.158321065018493,157
1062,76.89689118814584,222
1063,54.162018455125484,404
1064,36.249130153395846,917
1065,40.625473122072286,223
1066,86.07929549866577,868
1067,2.5485188482291754,380
1068,62.93408374002224,547
1069,0.09135107574154144,753
1070,40.87542518339613,346
1071,75.41138643383948,306
1072,14.442176173766052,660
1073,42.00087377511744,636
1074,34.57889039402055,657
1075,29.277520739473573,296
1076,93.29819698683515,517
1077,82.88219128478111,166
1078,68.16441122964379,130
1079,70.97413482985611,970
1080,24.429151432142383,604
1081,8.585576703205867,207
1082,27.161116049721745,954
1083,88.08808882056711,406
1084,74.23355120102511,913
1085,58.03622283226919,374
1086,85.27719732296724,959
1087,15.914699868992122,756
1088,82.4499328746522,899
1089,9.145577580850228,258
1090,1.7093672961185136,157
1091,18.876975797292427,343
1092,71.05903926855413,748
1093,42.05510592257428,307
1094,90.84809052780008,909
1095,92.28440828748586,712
1096,95.62468174689863,127
1097,84.0201182429835,504
1098,85.25851166957507,845
1099,82.59086335246137,669
1100,43.14248011203993,153
1101,80.84118221011698,103
1102,73.68412374927374,366
1103,51.85302503672716,312
1104,48.73071277711774,703
1105,59.07318104302456,359
1106,57.99490210330593,487
1107,94.5811864705889,757
1108,2.7529645680473336,543
1109,84.69572600559859,145
1110,85.43939525261523,163
1111,19.576516218424757,311
1112,91.61953008072506,385
1113,7.4176610643119645,192
1114,99.00384383860752,684
1115,27.182135690951448,946
1116,71.8802305189375,950
1117,16.363092004684397,545
1118,4.034061197893779,117
1119,89.49217810098537,189
1120,55.80949953212907,188
1121,93.83431430270541,158
1122,81.82226523961569,436
1123,45.32377783047771,164
1124,91.04063570526726,875
1125,61.97882234293664,609
1126,66.66648914259154,386
1127,96.04514529008675,855
1128,51.64895231690413,289
1129,18.81604943645382,529
1130,87.28878601415268,216
1131,20.83883675485019,813
1132,71.12259121135108,170
1133,32.38316171584259,456
1134,43.147203987366254,343
1135,23.40028903806395,446
1136,91.11943810217538,790
1137,67.02615388661135,169
1138,85.89277710332509,876
1139,62.35318305540425,833
1140,86.21399466178002,197
1141,54.7059268119232,637
1142,87.55517743884717,969
1143,27.027591907574045,227
1144,52.833809528261845,283
1145,68.30665522281625,140
1146,44.47285399169502,120
1147,93.86357084563298,288
1148,28.91090845330432,998
